"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.52865534196348e-05,3.34834618331298,0.842,0.565,0.462440488938281,"HER2+","LARS1"
2.52865534196348e-05,2.63777401540883,0.842,0.565,0.462440488938281,"HER2+","GLTP"
2.53482051641182e-05,3.57129654974708,0.711,0.261,0.463567976041393,"HER2+","RPL22"
2.58770514157974e-05,2.27287626105992,0.868,0.609,0.473239516292103,"HER2+","ERGIC1"
2.58770514157974e-05,3.65191725802326,0.868,0.609,0.473239516292103,"HER2+","AKR1A1"
2.61179409907827e-05,2.76720234280338,0.868,0.478,0.477644904839434,"HER2+","BRIX1"
2.64390662962195e-05,3.02625889447215,0.789,0.261,0.483517644425262,"HER2+","SEC23B"
2.64390662962195e-05,3.76378887467916,0.763,0.304,0.483517644425262,"HER2+","DYNC1LI2"
2.65379754282478e-05,2.68346113416559,0.895,0.696,0.485326494631796,"HER2+","ZNF875"
2.68515983316207e-05,3.52698031168186,0.658,0.174,0.491062030288679,"HER2+","LONP1"
2.69001650167719e-05,2.14771367757755,0.947,0.652,0.491950217826724,"HER2+","CAND1"
2.71008651259994e-05,3.15104066261401,0.816,0.435,0.495620621424277,"HER2+","EPB41L4A"
2.71244285207067e-05,1.77984790578784,0.737,0.261,0.496051548786684,"HER2+","ATF5"
2.78407111370749e-05,4.1560892571239,0.868,0.565,0.509150925274826,"HER2+","NPM1"
2.80214172184904e-05,2.85020512635876,0.789,0.478,0.512455678091752,"HER2+","CFDP1"
2.83001806072842e-05,2.32386889976071,0.763,0.304,0.517553702946014,"HER2+","SGPL1"
2.83437224909687e-05,1.37193959523643,0.947,0.609,0.518349996914835,"HER2+","PTPN2"
2.86376914781954e-05,2.47098645961593,0.789,0.391,0.523726101753238,"HER2+","USP46"
2.86376914781954e-05,3.17429285445993,0.789,0.391,0.523726101753238,"HER2+","FLNB"
2.88710681414222e-05,2.75991507103838,0.842,0.565,0.527994094170329,"HER2+","ATP5PD"
2.90453031896251e-05,1.30461917454195,0.921,0.739,0.531180504731864,"HER2+","PTPN11"
2.93920697451188e-05,3.44578583731924,0.579,0.043,0.537522171498733,"HER2+","TMEM237"
2.93920697451188e-05,2.9381571635122,0.579,0.043,0.537522171498733,"HER2+","FASN"
2.93936192100262e-05,3.19063895845219,0.816,0.478,0.537550508112959,"HER2+","MRPL22"
2.95290908236914e-05,3.10196783566273,0.868,0.609,0.540028012983667,"HER2+","RPL32"
2.98212687205834e-05,2.79756452650732,0.868,0.478,0.54537136236203,"HER2+","SEC63"
2.98212687205834e-05,2.22771988489926,0.816,0.565,0.54537136236203,"HER2+","IQANK1"
2.98221976011942e-05,4.65572184384748,0.684,0.174,0.545388349730639,"HER2+","FKBP4"
3.03670763553642e-05,3.57326140275172,0.789,0.435,0.5553530923869,"HER2+","RPL35"
3.0515866379316e-05,2.99184400502767,0.842,0.652,0.558074164344932,"HER2+","ERBB2"
3.06733223537808e-05,4.39190594478974,0.842,0.478,0.560953719205943,"HER2+","CCT6A"
3.08396146890706e-05,4.89321303344175,0.842,0.565,0.563994873433724,"HER2+","SLC12A2"
3.16804851250336e-05,2.83270400886518,0.579,0.043,0.579372711966615,"HER2+","IRF6"
3.16923756092681e-05,2.72149653901586,0.921,0.696,0.579590165142294,"HER2+","HNRNPA1"
3.17785885577211e-05,0.999139344606019,0.658,0.13,0.581166827543603,"HER2+","MRPS18B"
3.18550794295775e-05,3.63528714154665,0.842,0.522,0.582565692608114,"HER2+","MAGED1"
3.1871086631802e-05,3.08190402935865,0.868,0.522,0.582858432322396,"HER2+","EIF3I"
3.24025412171768e-05,2.06965114121348,0.789,0.261,0.592577673779729,"HER2+","NSMCE1"
3.24025412171768e-05,1.95045549167644,0.763,0.304,0.592577673779729,"HER2+","RUVBL1"
3.24755633376466e-05,3.87985518506759,0.632,0.087,0.59391310231888,"HER2+","SNRPE"
3.27352849550995e-05,2.28481209994248,0.789,0.391,0.59866289125886,"HER2+","SPAG16"
3.27403272634858e-05,2.66142368269018,0.711,0.174,0.598755104994627,"HER2+","DIS3L2"
3.28552881253898e-05,1.94264882112647,0.868,0.696,0.600857509237129,"HER2+","RDH13"
3.31915820815006e-05,3.74515831337254,0.658,0.174,0.607007653106483,"HER2+","CYB561"
3.31915820815006e-05,4.49066677263221,0.658,0.174,0.607007653106483,"HER2+","DHCR24"
3.32994350304084e-05,2.39889314101807,0.763,0.217,0.608980067836109,"HER2+","PUF60"
3.35549641137514e-05,3.95754754895434,0.816,0.478,0.613653183712285,"HER2+","MDH1"
3.36676633818921e-05,1.76106144548949,0.921,0.522,0.615714227928044,"HER2+","PPFIBP1"
3.36676633818921e-05,3.65515296814102,0.868,0.609,0.615714227928044,"HER2+","ELAPOR1"
3.39120819036136e-05,2.15242566477112,0.895,0.522,0.620184153853286,"HER2+","MRPS18C"
3.39854048001878e-05,2.42920550064992,0.947,0.913,0.621525082985834,"HER2+","RPL37"
3.40202336021095e-05,2.39652184044182,0.842,0.522,0.622162032115378,"HER2+","NF2"
3.41375403233508e-05,2.36921349551316,0.579,0.043,0.624307337433439,"HER2+","CCAR2"
3.4200407104848e-05,1.97194718316181,0.842,0.391,0.62545704513346,"HER2+","VPS36"
3.44880868879006e-05,2.89895937505992,0.868,0.739,0.630718133005926,"HER2+","SAR1B"
3.45461549295428e-05,3.6793755859123,0.737,0.217,0.631780081351478,"HER2+","C1QBP"
3.46597874431357e-05,3.73947164517197,0.789,0.261,0.633858192760066,"HER2+","OSTC"
3.46888577162433e-05,2.4387734773683,0.605,0.087,0.634389829914658,"HER2+","RYK"
3.52695215519111e-05,1.59347740534685,0.763,0.261,0.645009010141351,"HER2+","UTP25"
3.53242085090513e-05,2.97390199179678,0.895,0.783,0.646009125213529,"HER2+","RPL34"
3.55562180056196e-05,2.86178154414384,0.868,0.652,0.650252114886772,"HER2+","CTPS1"
3.56040158051801e-05,6.100587174656,0.658,0.174,0.651126241045134,"HER2+","EPCAM"
3.5839871367057e-05,2.79257398984673,0.816,0.478,0.655439567560739,"HER2+","OLA1"
3.60993235115577e-05,2.54612789120858,0.921,0.696,0.660184428379366,"HER2+","DFFA"
3.61677512184774e-05,2.04598607928389,0.816,0.348,0.661435834283515,"HER2+","BCAM"
3.6178046337376e-05,3.7353082879473,0.763,0.348,0.661624111417932,"HER2+","PALLD"
3.6178046337376e-05,2.28967063903576,0.763,0.348,0.661624111417932,"HER2+","ASPSCR1"
3.6178046337376e-05,1.39596924831486,0.763,0.348,0.661624111417932,"HER2+","FMN1"
3.63177276587099e-05,7.59192228493054,0.684,0.217,0.664178603422487,"HER2+","AZGP1"
3.63341102160126e-05,2.98714641309634,0.868,0.522,0.664478207630439,"HER2+","SUPT16H"
3.66181085659779e-05,2.86177461226761,0.605,0.043,0.669671969454603,"HER2+","RCN1"
3.67748926459782e-05,3.87254619590756,0.579,0.043,0.672539236709649,"HER2+","BSPRY"
3.67748926459782e-05,3.97670819935405,0.579,0.043,0.672539236709649,"HER2+","PDZD11"
3.67748926459782e-05,3.15550555245622,0.579,0.043,0.672539236709649,"HER2+","TRIAP1"
3.72887162178195e-05,2.268622694363,0.947,0.652,0.681936042191482,"HER2+","NDUFB1"
3.73859499647167e-05,2.4599928651899,0.789,0.391,0.683714252954739,"HER2+","CORO2A"
3.74057582037675e-05,2.45623684212858,0.789,0.304,0.6840765060305,"HER2+","IDE"
3.81344722064122e-05,1.87474023158047,0.737,0.261,0.697403227710866,"HER2+","KRBOX4"
3.82612554556846e-05,5.02189224191707,0.711,0.261,0.69972183977356,"HER2+","DCXR"
3.86099362437605e-05,2.40157479480377,0.868,0.435,0.706098514025893,"HER2+","ZNF131"
3.87768615561558e-05,3.77714337516229,0.842,0.522,0.709151244138977,"HER2+","HDLBP"
3.94017027049233e-05,4.87532759490569,0.684,0.174,0.720578339067637,"HER2+","SLC39A6"
4.07747025012143e-05,3.31806163691199,0.711,0.217,0.745687759342208,"HER2+","NOP58"
4.11607724952152e-05,3.58083905832644,0.947,0.87,0.752748207392496,"HER2+","SYNE2"
4.12136107187443e-05,2.46138102979433,0.868,0.435,0.753714512824396,"HER2+","IPO5"
4.12276714825936e-05,3.02467879568283,0.895,0.522,0.753971656073672,"HER2+","PPP2R1A"
4.12276714825936e-05,3.01427914212093,0.842,0.609,0.753971656073672,"HER2+","PLEKHA1"
4.13864191274215e-05,2.72526414183743,0.868,0.522,0.756874833002284,"HER2+","STARD7"
4.13864191274215e-05,3.84669376586312,0.868,0.522,0.756874833002284,"HER2+","PON2"
4.18841008107787e-05,2.73686440119855,0.895,0.696,0.76597643562752,"HER2+","BTF3"
4.26991203217363e-05,4.60946255641218,0.526,0,0.780881512443913,"HER2+","MPHOSPH6"
4.26991203217363e-05,4.48728434192043,0.526,0,0.780881512443913,"HER2+","ADIRF"
4.26991203217363e-05,2.37725853701826,0.526,0,0.780881512443913,"HER2+","RHOD"
4.26991203217363e-05,2.33564652818141,0.526,0,0.780881512443913,"HER2+","SOX11"
4.27499110375802e-05,3.79455695226734,0.842,0.565,0.781810373055266,"HER2+","RPL39"
4.32705452552079e-05,3.63357901426198,0.632,0.087,0.791331731627242,"HER2+","MTCH2"
4.38150416370299e-05,2.05141395322418,0.974,0.609,0.801289481458002,"HER2+","PPP2R5C"
4.39825517444714e-05,3.22981684117663,0.842,0.609,0.804352906302893,"HER2+","POMGNT1"
4.398331664785e-05,3.58642421130155,0.816,0.522,0.804366894855881,"HER2+","RPL5"
4.398331664785e-05,2.62553625472469,0.816,0.522,0.804366894855881,"HER2+","POLR3K"
4.41603399132136e-05,2.47701579433326,0.842,0.522,0.807604296332851,"HER2+","MAGT1"
4.46674427660774e-05,2.44289617578589,0.921,0.652,0.816878193306024,"HER2+","SMARCA4"
4.46674427660774e-05,2.80734298061808,0.868,0.739,0.816878193306024,"HER2+","SLC35A3"
4.51262191337945e-05,4.99742438524047,0.816,0.391,0.825268295518835,"HER2+","PEBP1"
4.51262191337945e-05,2.99094934289344,0.789,0.435,0.825268295518835,"HER2+","CEP78"
4.52716591122164e-05,4.1690897179804,0.737,0.348,0.827928101844214,"HER2+","SEC61G"
4.52716591122164e-05,3.12712934252596,0.737,0.348,0.827928101844214,"HER2+","AP1G2"
4.53088686802594e-05,3.11171731846711,0.737,0.217,0.828608590424584,"HER2+","NHP2"
4.54335097028536e-05,3.90247724941301,0.842,0.478,0.830888025445787,"HER2+","HEBP2"
4.54335097028536e-05,2.8998040192436,0.842,0.478,0.830888025445787,"HER2+","PRDX2"
4.54335097028536e-05,2.97794427916628,0.842,0.478,0.830888025445787,"HER2+","NF1"
4.54335097028536e-05,3.29310986480903,0.789,0.565,0.830888025445787,"HER2+","ERBB3"
4.57204391615981e-05,3.27860746872264,0.921,0.739,0.836135391387307,"HER2+","EEF1D"
4.63124267520941e-05,4.58098929845192,0.605,0.087,0.846961660442296,"HER2+","AHCY"
4.63124267520941e-05,3.24731973057708,0.605,0.087,0.846961660442296,"HER2+","CBX1"
4.65433586056643e-05,2.41856846795032,0.842,0.435,0.851184942180388,"HER2+","SUCLG1"
4.65433586056643e-05,4.0589024921076,0.816,0.478,0.851184942180388,"HER2+","UBE2S"
4.65577839567135e-05,2.34974420065852,0.868,0.609,0.851448753000377,"HER2+","OAZ2"
4.66305654763731e-05,2.68017401964573,1,0.739,0.852779781431911,"HER2+","RPS26"
4.67025000554663e-05,3.05212512028127,0.684,0.261,0.854095321014367,"HER2+","DSC2"
4.6858866166574e-05,3.68399045307297,0.711,0.261,0.856954944454306,"HER2+","RPS21"
4.70697791569016e-05,2.63044909647951,0.763,0.435,0.860812121221417,"HER2+","GNPNAT1"
4.71109097507481e-05,2.58780691858857,0.868,0.478,0.861564317521681,"HER2+","XRCC6"
4.71109097507481e-05,3.07068382192319,0.816,0.565,0.861564317521681,"HER2+","PSPH"
4.77602653620089e-05,1.86819714383378,0.684,0.217,0.87343973294042,"HER2+","MTA1"
4.77602653620089e-05,2.39025473841811,0.684,0.217,0.87343973294042,"HER2+","SLC22A5"
4.84324168605491e-05,1.37701217640985,0.684,0.174,0.885732039545722,"HER2+","RTL10"
4.84710290795101e-05,2.22295456230941,0.842,0.478,0.88643817980608,"HER2+","ARPIN"
4.8835360135729e-05,1.95431445319414,0.789,0.348,0.893101066162211,"HER2+","PPP1R13B"
4.91062720136126e-05,2.14162391902261,0.921,0.565,0.898055502584946,"HER2+","RAD23A"
5.02465761365788e-05,2.96833797412715,0.763,0.435,0.918909384385754,"HER2+","MYEF2"
5.0247764655498e-05,2.41427317969799,0.842,0.522,0.918931120019747,"HER2+","KNOP1"
5.07689074621977e-05,3.68752258503807,0.895,0.696,0.928461779668672,"HER2+","RPL18A"
5.07689074621977e-05,1.96482573028044,0.895,0.696,0.928461779668672,"HER2+","EIF3F"
5.0942967842231e-05,2.97289519218109,0.737,0.304,0.931644995898721,"HER2+","SRP72"
5.11740830997884e-05,2.18275220278659,0.632,0.13,0.93587163172893,"HER2+","PTPRK"
5.11740830997884e-05,1.68311146445213,0.632,0.13,0.93587163172893,"HER2+","NOSTRIN"
5.20627631823389e-05,3.38605349706245,0.737,0.391,0.952123813078614,"HER2+","TSPAN3"
5.21367739817287e-05,3.17256519423974,0.789,0.348,0.953477322577855,"HER2+","ABCE1"
5.2378898803759e-05,3.17747647635132,0.895,0.826,0.957905301323144,"HER2+","DDB1"
5.28740295883461e-05,2.07511660881666,0.711,0.174,0.966960253111673,"HER2+","GFM2"
5.32959944864382e-05,2.76592983955497,0.895,0.652,0.974677147167982,"HER2+","CYRIB"
5.33040196775607e-05,1.66901946036749,0.737,0.261,0.97482391186323,"HER2+","KIF13A"
5.33330117839026e-05,2.61056903478523,0.868,0.565,0.97535411950401,"HER2+","DIABLO"
5.33330117839026e-05,2.23266005834147,0.842,0.609,0.97535411950401,"HER2+","SSB"
5.33905680520303e-05,2.58749675640131,0.868,0.435,0.97640670853553,"HER2+","PLXNA3"
5.34266415913112e-05,1.81121222451922,0.605,0.087,0.977066421421899,"HER2+","MRPL2"
5.35762091940993e-05,2.1398104832289,0.711,0.261,0.979801713741688,"HER2+","PTK6"
5.46909620896039e-05,2.97596048391462,0.684,0.217,1,"HER2+","WRAP73"
5.46909620896039e-05,2.95257396650572,0.684,0.217,1,"HER2+","FAM174B"
5.4873945870209e-05,2.64306338098484,0.632,0.13,1,"HER2+","FNIP2"
5.4873945870209e-05,1.96259712012995,0.632,0.13,1,"HER2+","POM121"
5.53952354895202e-05,3.68067921276641,0.789,0.391,1,"HER2+","PRDX3"
5.57925996006375e-05,2.97087935650543,0.895,0.609,1,"HER2+","CALR"
5.57925996006375e-05,2.47407198560935,0.868,0.652,1,"HER2+","MAP3K13"
5.57925996006375e-05,3.78944855665469,0.868,0.652,1,"HER2+","COPB2"
5.6248664906503e-05,2.60861602144594,0.763,0.261,1,"HER2+","UBFD1"
5.64085045932443e-05,3.08766412799576,0.868,0.609,1,"HER2+","RPL28"
5.6847979877939e-05,3.14282407280942,0.842,0.609,1,"HER2+","SYTL1"
5.68773419697219e-05,2.56166262336831,0.553,0.043,1,"HER2+","ESF1"
5.71249556377053e-05,2.08784226165756,0.842,0.522,1,"HER2+","PIP5K1A"
5.76258788880493e-05,3.51410207216778,0.789,0.478,1,"HER2+","IFNAR1"
5.82311506583954e-05,2.18234172236734,0.895,0.565,1,"HER2+","RWDD1"
5.83785420719434e-05,3.09143705217426,0.842,0.826,1,"HER2+","LRPAP1"
5.8780728790122e-05,1.4664095574437,0.842,0.478,1,"HER2+","DPY19L4"
5.88262775522848e-05,2.78386488593958,0.632,0.13,1,"HER2+","MAP3K9"
5.91011672004004e-05,3.09213585558828,0.789,0.391,1,"HER2+","EIF3H"
5.94027376276142e-05,3.02491440003929,0.684,0.174,1,"HER2+","AIMP1"
5.95082319407032e-05,2.66183188621114,0.816,0.435,1,"HER2+","PIAS2"
5.9608565439185e-05,3.25946791891802,0.632,0.174,1,"HER2+","COA4"
5.9608565439185e-05,1.83091407322855,0.632,0.174,1,"HER2+","RAD51B"
6.0072160393788e-05,3.64644279424306,0.711,0.348,1,"HER2+","MRM2"
6.02329891080387e-05,2.61903761097218,0.816,0.478,1,"HER2+","POLR2H"
6.05816161361333e-05,2.82545765283549,0.842,0.609,1,"HER2+","TRAP1"
6.08052112895508e-05,2.85994332506169,0.605,0.043,1,"HER2+","HES1"
6.10410219876216e-05,2.11039173721533,0.816,0.348,1,"HER2+","ZNF566"
6.10410219876216e-05,4.3934458098065,0.763,0.435,1,"HER2+","TMCO1"
6.12114266978075e-05,2.68394897926082,0.553,0.043,1,"HER2+","CYB561D2"
6.12114266978075e-05,7.27189483944877,0.553,0.043,1,"HER2+","KRT7"
6.15681770903184e-05,3.97809563972151,0.605,0.087,1,"HER2+","PSMD14"
6.18590569262248e-05,3.19732420295326,0.658,0.174,1,"HER2+","WDR43"
6.20450755881049e-05,3.07932981628099,0.895,0.565,1,"HER2+","TMED2"
6.20450755881049e-05,2.70776737125256,0.842,0.652,1,"HER2+","RPS25"
6.21863962706013e-05,2.07505083169266,0.895,0.739,1,"HER2+","MRPL57"
6.23952404275241e-05,2.15582289258088,0.816,0.391,1,"HER2+","MARS1"
6.25673722073842e-05,1.81733764268174,0.684,0.217,1,"HER2+","SHCBP1"
6.25673722073842e-05,1.0028664505831,0.684,0.217,1,"HER2+","HSF1"
6.32595294202227e-05,2.61244926988478,0.737,0.217,1,"HER2+","PADI2"
6.33565951739704e-05,2.58493530156543,0.816,0.304,1,"HER2+","PTCD2"
6.33565951739704e-05,4.05675625729836,0.763,0.391,1,"HER2+","PLCB1"
6.35553449990284e-05,1.75227789930214,0.658,0.217,1,"HER2+","C15orf61"
6.38434237556666e-05,3.52483637566185,0.632,0.174,1,"HER2+","ADAM15"
6.48357392462251e-05,2.35612270700224,0.868,0.522,1,"HER2+","DGLUCY"
6.48357392462251e-05,2.62159882772535,0.868,0.522,1,"HER2+","SNRNP200"
6.4887344782816e-05,2.43974535058123,0.868,0.478,1,"HER2+","EIF4A1"
6.4887344782816e-05,2.50798976621471,0.816,0.565,1,"HER2+","FAM133B"
6.51030179668444e-05,3.89853174563616,0.763,0.435,1,"HER2+","SEMA3C"
6.58569456555756e-05,3.38961548694325,0.553,0.043,1,"HER2+","POLE4"
6.60306471576319e-05,2.24012229799803,0.579,0.043,1,"HER2+","GRAMD2A"
6.60313702765964e-05,2.33467994429725,0.605,0.13,1,"HER2+","DYNLT2B"
6.62717505814119e-05,2.55679365644947,0.737,0.304,1,"HER2+","MOAP1"
6.65287102868042e-05,1.93876525227713,0.816,0.391,1,"HER2+","AFF3"
6.67727761773094e-05,2.35579593607387,0.895,0.391,1,"HER2+","GARIN1A"
6.67727761773094e-05,2.73835573059788,0.842,0.478,1,"HER2+","NCBP1"
6.67727761773094e-05,2.17151791330256,0.842,0.478,1,"HER2+","ANKRD40"
6.67727761773094e-05,1.92378818223875,0.842,0.478,1,"HER2+","CFAP97"
6.68972072152316e-05,4.14614755179166,0.684,0.217,1,"HER2+","PHB1"
6.69213653127369e-05,2.25018934689401,0.842,0.565,1,"HER2+","EIF3E"
6.71227645040237e-05,0.661463193644735,0.763,0.304,1,"HER2+","PAXIP1"
6.74592322866432e-05,3.13757516357366,0.816,0.739,1,"HER2+","TACC2"
6.83417250083314e-05,2.06920358532197,0.921,0.696,1,"HER2+","RBM28"
6.91331755760309e-05,1.77291353562435,0.842,0.522,1,"HER2+","ILF3"
6.98415444866612e-05,2.34536305661506,0.711,0.261,1,"HER2+","SIPA1L1"
7.01140565773568e-05,4.18021762375995,0.579,0.087,1,"HER2+","PDCD5"
7.01140565773568e-05,4.06243627170206,0.579,0.087,1,"HER2+","MRPL13"
7.08750018961764e-05,3.00277104585828,0.605,0.087,1,"HER2+","BCCIP"
7.09204020519897e-05,2.35086581456311,0.789,0.435,1,"HER2+","MTCL2"
7.167864430661e-05,2.98279807915483,0.789,0.391,1,"HER2+","ZNF410"
7.18363938536413e-05,3.511698466692,0.842,0.696,1,"HER2+","SPG21"
7.29161955195067e-05,2.8783107202456,0.816,0.478,1,"HER2+","TMEM45B"
7.309105931017e-05,2.82005575336473,0.895,0.652,1,"HER2+","DDX18"
7.31187942741024e-05,3.34196083686663,0.947,1,1,"HER2+","PPA1"
7.3225090839113e-05,2.47556532885214,0.868,0.565,1,"HER2+","INTS11"
7.34303882413059e-05,1.83840694592241,0.816,0.522,1,"HER2+","HMOX2"
7.34303882413059e-05,1.82731035985045,0.816,0.522,1,"HER2+","LETM1"
7.35657674871879e-05,2.91904615899647,0.868,0.522,1,"HER2+","RAB11FIP1"
7.4078259195169e-05,3.12195356649059,0.711,0.304,1,"HER2+","SRARP"
7.41657410485435e-05,2.88348313757051,0.842,0.783,1,"HER2+","EMP2"
7.44094767029362e-05,2.93358575869731,0.789,0.478,1,"HER2+","SLC1A4"
7.44138390562453e-05,3.56522524804087,0.763,0.348,1,"HER2+","UBA6"
7.45460501192494e-05,2.29237015097673,0.684,0.261,1,"HER2+","AK6"
7.54143901461642e-05,2.98697053214885,0.868,0.696,1,"HER2+","RPS13"
7.54838978049109e-05,2.60061523063572,0.737,0.304,1,"HER2+","PHLDA3"
7.59159050198848e-05,3.5888754776276,0.789,0.652,1,"HER2+","RPS6"
7.64062196712473e-05,2.77259327634998,0.789,0.391,1,"HER2+","GIPC1"
7.64215917796709e-05,3.73821657657497,0.684,0.217,1,"HER2+","FAM136A"
7.68885088968706e-05,2.57028039805947,0.947,0.783,1,"HER2+","SEM1"
7.73407558533141e-05,3.02675660988596,0.868,0.609,1,"HER2+","HADHA"
7.73407558533141e-05,2.26957568272145,0.868,0.609,1,"HER2+","MRPS5"
7.7358792990606e-05,3.05350879755318,0.5,0,1,"HER2+","SLC25A13"
7.7358792990606e-05,4.551335419946,0.5,0,1,"HER2+","LIMCH1"
7.7358792990606e-05,3.65106994382128,0.5,0,1,"HER2+","CPE"
7.7358792990606e-05,2.46838462426823,0.5,0,1,"HER2+","PTPMT1"
7.7358792990606e-05,3.11837414224967,0.5,0,1,"HER2+","ENOPH1"
7.7358792990606e-05,3.24521307144372,0.5,0,1,"HER2+","DLAT"
7.7358792990606e-05,3.68840529264027,0.5,0,1,"HER2+","CFAP298"
7.7358792990606e-05,3.91299961638258,0.5,0,1,"HER2+","SPINT1"
7.7358792990606e-05,1.76090654994845,0.5,0,1,"HER2+","UQCC5"
7.7358792990606e-05,3.85447662727153,0.5,0,1,"HER2+","SUCLG2"
7.7358792990606e-05,2.46098413748541,0.5,0,1,"HER2+","TYW1"
7.88791342025816e-05,3.34547283484779,0.763,0.435,1,"HER2+","MRPS7"
7.92763152351282e-05,2.5334354418136,0.789,0.478,1,"HER2+","TMEM8B"
8.01904493363094e-05,1.79931499551044,0.658,0.087,1,"HER2+","AGO4"
8.05394754179044e-05,3.0415228101825,0.789,0.435,1,"HER2+","SEC22C"
8.06881905658295e-05,2.73412052114562,0.921,0.739,1,"HER2+","PLPP2"
8.08307889416479e-05,1.97610912238933,0.842,0.565,1,"HER2+","MLLT6"
8.14275810525529e-05,1.53971961294704,0.789,0.391,1,"HER2+","MTRES1"
8.14821297436086e-05,2.59304252131726,0.763,0.304,1,"HER2+","KCTD1"
8.18774819800737e-05,3.12966313039903,0.553,0.043,1,"HER2+","PDCL3"
8.23271183217293e-05,2.55843925293592,0.868,0.609,1,"HER2+","CEP89"
8.27328462026058e-05,2.96276089423485,0.789,0.522,1,"HER2+","NOC2L"
8.32878991087264e-05,1.8208602094844,0.868,0.435,1,"HER2+","CCDC127"
8.32878991087264e-05,2.97105428382719,0.816,0.522,1,"HER2+","MAD2L1"
8.40537147321104e-05,1.69023091329585,0.816,0.348,1,"HER2+","CDKN2AIPNL"
8.40537147321104e-05,3.12826727527134,0.763,0.435,1,"HER2+","LLGL2"
8.43646889199846e-05,2.80348353529686,0.737,0.261,1,"HER2+","KGD4"
8.43646889199846e-05,3.0853260064682,0.711,0.304,1,"HER2+","DSG2"
8.49327925809513e-05,2.76201340238477,0.895,0.565,1,"HER2+","HERPUD1"
